1 0 1,2 0 1,3 0 1,4 0 1,5 0 1,6 0 1,7 0 1,8 0 1,9 0 1,10 0 1,11 0 1,12 0 1,13 0 1,14 0 1,15 0 1,16 0 1,17 0 1,18 0 1,19 0 1,20 0 1,21 0 1,22 0 1,23 0 1,24 0 1,25 0 1,26 0 1,27 0 1,28 0 1,29 0 1,30 0 1,31 0 1,32 0 1,33 0 1,34 0 1,35 0 1,36 0 1,37 0 1,38 0 1,39 0 1,40 0 1,41 0 1,42 0 1,43 0 1,44 0 1,45 0 1,46 0 1,47 0 1,48 0 1,49 0 1,50 0 1
0.0096066,0.06576753,0.23404515,0.26743245,0.16838837,-0.60868317,-0.22985283,1.1252227,-0.09791386,0.91913694,1.0309869,0.18436307,-0.45899636,-0.3131482,-1.3984576,2.641721,-0.27012452,0.29337832,-0.89553887,0.101018086,0.6563083,-0.32446444,-0.35139376,-0.748038,0.106330514,-0.50176924,1.1456952,-0.29998004,1.8908455,0.29709136,-0.5367745,0.3871687,1.5012221,-1.2936409,0.13086873,0.9095626,-0.68935,-0.17992279,-0.72049594,1.0804863,-0.43105367,-0.83470285,0.094356775,0.007157862,-2.0443325,1.0955149,-0.5557098,0.42757463,-0.7852127,1.8360553
0.49778518,0.80442494,0.9616071,-0.5192612,-1.2729474,0.09647408,0.75170994,-0.89357334,-0.06629966,0.41079187,-1.0637766,-0.84062445,0.6744543,-0.61819667,-0.56329453,-1.9122475,-0.007345736,0.15204155,0.25755352,-0.32510582,-1.4053276,-0.25882003,0.19236733,-0.26980948,1.1832081,-0.922871,0.34026468,0.5165238,-1.1267968,-1.0900272,0.37432992,0.9568533,-1.1911128,0.9871841,-0.64352524,1.1989294,-0.26337457,-0.9153744,0.3512401,-1.2785599,-0.21094179,1.1612632,-2.1966963,-0.14074117,1.7405844,-0.50506586,-0.03562367,0.15619183,0.9948419,-0.92141336
-0.48291954,0.16665423,-1.5522989,0.8644624,1.2946706,-0.11817875,0.79353464,-0.29348725,1.7449963,-0.14322892,0.9387169,0.6492651,0.05359918,0.29362422,0.4590225,1.6761186,0.8142217,-0.055789143,-0.33367488,-0.20171621,1.432986,0.33919218,-2.2094784,0.36131734,-0.9981159,-0.60884136,-0.3660379,-0.7881505,2.1468387,0.54748154,0.4820661,0.2615453,1.0369451,-0.8241266,0.7195918,-1.232777,1.1027527,0.2761371,-0.050454497,0.8882942,-0.037740543,-0.7333143,-0.015761852,0.4354633,-1.0469508,0.1255301,0.59871393,-0.21579736,-1.0894017,1.2184117
0.84078443,0.49174094,0.21527433,-0.8681006,-0.17399704,-0.08137944,-1.1129282,2.3395023,-1.2646979,0.112752125,-0.5053239,-1.3581344,-0.4030428,0.15390748,-0.024198651,-1.1951737,-0.96892506,0.42326778,1.3440325,-0.5591719,-1.4815946,0.52272564,2.1911268,0.30614707,0.16413271,1.0258925,0.858907,0.54377043,-1.4217999,-0.27090576,0.47398144,-1.1948478,-1.24661,1.3563906,0.8162751,0.9751559,-0.32430744,-0.26828545,-0.46787706,-0.5320366,-0.36351818,0.6903446,0.40134987,-0.44484252,1.1722883,-1.3806008,-1.7454777,-0.874619,0.7018846,-0.9743278
-0.08279008,0.3951859,0.18416283,2.1882281,-0.39275742,1.6510316,0.08391905,-1.5725642,1.8644168,1.0516423,0.51007396,0.47620136,0.62541234,-0.7131755,-0.37285775,2.2073436,0.68570673,-1.4369603,-1.9166284,1.2444761,-0.58461714,0.65113425,0.00793767,-0.15624091,1.3749048,-0.76924884,0.29545683,0.14865738,0.09554756,-0.20223913,-0.05115655,0.686287,0.78821295,-1.3039973,-1.3919011,-1.0636237,0.23478842,-0.012668133,0.23159836,0.26063693,0.5718384,0.79266703,-0.23978515,0.2376485,-0.43557632,1.7525811,-0.012663722,0.7843128,-0.25514162,0.664927
0.6142869,-0.06655297,0.6258433,-1.7796273,-1.1663046,-0.5439396,-0.25981697,2.0517895,-1.9884528,-1.141146,-0.45628914,0.022143364,-0.9809097,2.2329695,0.009097844,-0.6823491,-1.4646585,2.169257,1.0571847,-0.77529585,0.8832142,-0.3476525,0.38240623,0.59131277,-1.6396731,0.53095347,-0.6094496,-0.49683395,-0.29154497,0.8949716,-1.3073417,-0.55520946,-0.6353651,1.2153971,1.3262159,0.7006788,-0.5883479,-0.45510247,-0.6802523,-0.7676815,0.42255896,-0.8239152,-0.113591924,0.08795194,0.9422109,-0.9177997,0.10188475,-0.61601627,-0.3631976,-1.5114803
-1.2926574,-0.5620229,-1.6843857,0.8943276,0.4724577,-0.13607723,0.6076533,-2.5280316,1.1285589,0.9796505,-1.1732517,-1.1970719,1.7184399,-0.19892299,-0.8398461,0.8213634,1.6216643,-0.22982681,0.46898073,2.140791,-0.12040633,0.54723823,-0.68295777,-0.061450243,1.8338296,0.5421514,1.0122262,0.5708906,-0.1536142,-0.4637697,-0.26662028,-0.076381266,-0.6596548,-1.9041454,-1.2587192,1.0030771,-0.6245517,1.3119266,0.31027216,0.6072409,-0.18577872,0.69222546,-1.411323,1.0554852,0.39662504,1.7651774,-0.44906715,0.9454076,0.028556764,1.3267508
0.97288287,-0.82217526,0.8172135,-0.6742941,-1.3736417,-0.7347298,-1.0726526,1.6769335,0.21235025,-1.157419,0.7962503,0.5539152,0.49080288,0.042351246,1.8176135,1.1322441,-1.5600727,0.5844792,0.45649385,-1.1065204,1.2739953,-2.2809546,0.9997694,1.205156,-0.22300136,0.89626884,-0.88123584,-0.119534135,0.7227076,-0.111322224,-0.62036794,0.91758454,0.5834737,0.4704802,0.5935265,-0.99659663,-0.038040936,-1.6059012,-0.4827733,-0.48836577,-1.3246156,1.0098144,-0.7355232,-0.8019723,-0.6585692,-1.1673266,0.53790104,-0.051244974,0.55583185,-1.3261883
-1.6861281,0.94343567,-1.2015634,-0.5608024,-1.2250549,1.9015778,0.58685404,-1.884221,-1.2279556,0.79646635,0.6967604,0.31952673,0.7371871,-0.52168155,-0.55462956,0.9917376,1.4620605,-0.9019542,0.164047,0.42957443,-0.67603457,2.4051564,-0.8054508,0.05323851,1.6953009,-0.85987717,0.6296534,-0.41316634,-0.7766845,0.2034069,-1.237252,-0.34039545,-0.97186816,-1.4518125,-1.0002124,-0.7124301,-0.5213101,0.47432733,-0.40911555,0.9884844,0.051217556,0.15549421,0.012185037,1.6283178,1.5406072,1.8358836,-1.5565135,-1.6794251,-0.39277273,2.0657465
0.50471973,-0.9977492,1.0246809,1.0218394,-1.3975736,-2.15862,-1.5367231,-0.3418697,-0.3232367,0.3535295,-2.8628492,-0.37423375,-2.315546,-0.51469284,2.841889,0.27690446,-0.6732995,0.66354775,-0.826335,0.21571898,-1.0809133,-2.8281012,0.74467444,-1.6553792,-0.9400617,0.0071309805,-0.32336932,1.0363784,-0.31707734,-1.2036059,0.32078338,0.7691245,-1.1849699,0.22559142,0.06669009,1.6585258,-0.8662863,-0.85645086,-0.43314564,-0.9338203,0.41104335,0.35636908,0.51303923,-0.92487234,0.13055813,-0.7672646,0.52690184,1.5159,1.1540726,-1.6374583
-0.25715184,0.48240566,-2.3635268,-0.47831064,1.3940548,2.3516412,0.5342675,-0.12628275,0.9134735,-1.1757627,2.22818,0.07663283,0.4026314,-0.14747217,-0.40824842,-0.3721454,0.08035511,0.06964606,0.44225967,-0.35288143,0.26209205,1.4932282,0.49402434,-0.48294365,-0.76724553,-0.82977724,-0.5006494,-1.3870815,0.33097786,-1.4419284,-0.16131307,0.079788804,0.43066257,-0.97728413,-0.6942558,-0.523185,-0.5912479,1.6160887,0.18951428,-0.017630279,-1.2538457,-0.53747237,0.02083236,0.13437587,0.62901354,-0.09605473,0.47476172,-0.55883056,-1.6849496,-1.2085711
1.1831995,0.7456465,3.4060388,0.56920606,0.11343598,-2.0879223,-0.19946197,0.20672338,-0.8814009,1.5123413,-1.2832742,-0.68931645,-0.8257861,-0.85027194,-0.23517406,1.1109757,1.6025875,0.27968228,1.1061759,-0.4395864,-0.8038298,-0.7152556,-0.062059283,1.4976304,1.8658447,1.204981,-0.055847913,-0.39575624,-0.43752438,1.2979841,-0.20189297,-0.5461627,-0.9087118,0.88876724,1.897791,1.4982626,0.38829583,-0.9291595,0.38807067,0.2694298,0.38078398,0.6042926,0.4513312,0.61387503,0.0063889623,-0.26303372,0.35851073,0.14704874,1.366582,-1.2297013
-1.5196592,-0.36022362,-2.5521178,-0.3850718,-0.46587878,2.469475,-0.1347096,1.4762038,1.9330969,-1.185111,2.2489495,0.9789042,0.12757432,1.4870522,0.14464343,-0.97911364,-1.7302301,-1.6180534,-2.0760393,0.73846316,1.7096949,1.0618947,-0.104311034,-0.8990963,-0.4612366,-2.0474727,0.12038483,1.3316545,-0.18799028,-0.7121817,1.0786414,-0.05400294,-0.3350219,0.9761555,-0.29321253,-1.6159757,1.0767114,1.020745,0.18358797,-0.23491195,0.47991544,-1.4298606,-1.3990989,-0.1174531,0.8502908,0.32820606,0.28646392,0.04286328,-0.07776725,0.9095272
0.7025229,1.2839813,2.0875916,0.83541286,1.2835909,-2.277011,0.8553353,-0.9041311,-2.3654182,0.15194559,-2.5939503,-1.1448084,0.110910594,-1.6720226,1.4821938,-0.49710584,0.94952273,2.1980703,1.8365873,-0.50831646,-1.5769411,-0.6552993,0.24434522,0.7352886,0.13151392,-0.48822105,-0.32070953,-0.06244552,-0.85702866,-0.33196986,-0.3497994,0.28231436,1.2543392,0.12197089,0.57021827,-1.0255615,-1.2096813,0.7411308,-0.45649338,-1.3608954,0.69050014,1.125562,1.7293634,-1.6942165,-0.90891176,1.198308,-0.42506096,0.42307463,0.24207331,-0.1680724
-0.94328713,-0.13105989,-0.7897155,-1.2105091,0.80784845,1.9153533,-0.89294064,0.70168066,2.1995506,-1.1781664,0.69328475,0.2692755,0.24564254,0.98375785,-1.3464489,-0.06966069,-0.30135584,-0.35639,-0.6044961,1.3919666,0.5246129,1.1272719,0.5737487,-0.79518974,-0.6945998,0.3901499,0.41568136,0.17881128,0.11796737,-0.42064285,-1.2476827,-0.31708825,-1.204381,-1.2297554,-0.21018863,0.124162555,1.0502237,-0.67459697,0.43510124,0.04592669,-0.5483294,0.11096609,-1.7955155,0.61047196,0.9976745,-0.9836242,0.9380919,0.2080042,-1.0809127,0.1491727
0.6720743,-0.6963651,-0.18473369,0.004785657,-1.0562385,0.34141803,1.2188288,-1.0908275,-1.5203547,1.3306979,-0.7605569,-1.788902,0.6305605,-0.111852944,1.7616166,0.043612562,-0.4293505,0.46790683,0.02367884,-0.2752118,0.05786425,-1.1938168,-1.3777523,0.39770398,0.6004294,-1.020153,-0.11446217,-0.57688415,-1.238709,0.24498524,0.59541816,1.2300241,0.43437278,0.97545195,1.4973993,-0.16865355,0.4458949,1.3321366,-0.4242279,0.5211244,0.2769356,0.3443001,1.0380676,0.06403071,0.74263334,1.5016044,-1.314033,0.059782043,0.43722034,0.051298037
-0.4009021,0.10055548,-0.082098275,0.050755046,-0.15497327,0.5697986,-1.9691386,1.7590839,-0.22030616,-1.2697498,0.2981582,1.466329,0.40679824,0.19791497,-0.9227148,-0.3825527,0.69508064,-1.4032328,-0.19655165,-0.82351017,-0.8468753,-0.4569348,1.2591491,0.01486066,0.4050125,0.72354794,0.5949377,-0.5125996,0.95324266,-0.30884916,-0.31803998,-0.66854995,-0.9716662,0.09699297,-0.6481381,-0.42446762,-0.8803319,-1.8291117,1.0404745,0.3068986,0.91193897,0.10707027,-1.5212265,-0.8160144,0.44689947,-0.31280947,1.1935546,0.027061667,0.16739479,1.0161922
-1.7698224,-0.8902285,0.75916284,0.39316526,-0.32510686,-1.3153131,1.6672627,0.47848165,-0.1457479,1.3752493,-0.7046772,-1.3021679,-0.5386917,1.3020915,-0.36058676,0.49577045,-0.29005054,0.62759286,0.8057819,0.2788716,1.4421747,0.08070934,-1.4967501,0.5756416,0.23538995,-0.19416624,-0.7173146,-1.1615865,0.5522383,0.09652524,-0.26262495,-1.2054088,0.7568432,-0.49914923,-0.055867255,2.0691419,-0.5533125,1.1031557,-0.28079647,-0.88471913,0.38453048,1.4873579,2.145622,0.7296885,1.0633445,0.044365525,-0.6322407,0.48622218,0.33768392,-1.255711
0.093441844,1.3661939,0.20719403,0.9006071,0.4324509,0.63163567,-0.06884909,-1.1000168,0.49582678,-1.5196733,0.7784718,0.03969562,-0.46442127,-0.987322,-0.742386,0.87850606,-0.91558665,-1.0671215,-0.4793781,0.35580507,-2.2751913,-0.16911158,1.2112411,0.24435586,-0.7468926,-0.64372295,0.26873222,1.2025472,-0.49125448,0.6104653,0.5304575,1.4097844,-0.520487,-0.10299456,-0.016386248,-0.91600895,-0.22267485,-0.70755476,1.6061164,0.28401208,-2.216843,-1.2325951,-2.5103385,-1.4253349,-0.83056635,-1.0248986,-0.15355062,0.4062124,0.12952897,1.2808398
0.05442594,0.33734465,-0.0134087205,1.3706043,-0.7067355,-0.4608277,-0.0061984137,-0.17527652,-0.103102,1.1433927,0.75101626,0.9008831,0.6195682,0.12387484,0.42762062,-0.62542754,2.1310453,0.77653015,-0.11962783,0.2853793,2.153815,-0.19421181,-0.49286282,0.128577,2.7830281,0.7365899,-0.7441542,0.20572269,0.9512992,-0.1920391,-1.1716936,-1.6744382,0.8329334,0.30305287,0.027479634,0.4874903,-0.45009333,1.280313,-1.9232098,0.6543476,1.6426555,-0.75870657,0.78390694,0.48875237,1.7472181,0.9765672,-0.42069554,0.08647424,0.21394059,-0.4149251
0.3333654,0.3119786,-0.35391793,-0.41731387,-0.28028446,0.99205774,0.7276778,-0.12298973,0.4860572,-1.9085286,-0.07897407,0.00069463253,-0.21018979,0.5376297,-0.009245753,1.1268063,-0.81495404,-0.8775913,-1.0229098,0.48102778,-1.5585616,-1.5335001,0.22720554,0.21306232,-2.0099397,-0.61014235,1.1725307,-0.9353808,-1.3510463,0.99383086,0.8439586,0.99323463,-0.44631812,-0.64685965,0.8288504,-0.3684753,0.4660523,1.5496615,1.8697684,-1.0464861,-1.3834627,1.076876,0.8739469,-0.42940962,-2.2650638,-1.1738564,0.026801735,-0.062300507,0.78682435,0.29248354
0.2595255,0.70121336,-0.5189623,-1.0760319,-0.36175847,-0.2635514,0.85041034,0.6679795,0.3078205,0.6251657,-0.011405848,-0.38368848,-0.4194172,-0.13381523,0.33525714,-0.67988616,-0.1574552,0.6693009,0.7166767,0.423365,1.4560597,1.029436,-0.26457626,0.71316844,1.1681838,-0.620845,-1.3417765,0.3750863,2.8989727,-1.129611,-0.84049326,-0.776444,0.42302442,1.5424994,-0.35731888,1.8141989,-1.081028,-1.7653064,-1.0546235,1.0799661,-0.40373313,-1.1959376,-0.23025084,-0.37575787,-0.35256267,-0.038557053,1.0678616,-0.39916822,-0.36202973,-0.7774322
-1.3291328,-0.13943595,-0.33737415,0.71393865,0.39190075,0.29624936,0.019947708,-1.0722666,-0.02875042,-0.053191006,-0.52089965,0.06843582,0.4662586,0.058588803,1.7341105,-0.34874612,-0.5570098,-0.9749913,-1.6884868,-1.4755187,-0.16845429,-0.1256032,0.9485587,-0.11537886,-0.59314644,-0.6460289,-0.78089714,1.1415267,-2.4814537,1.1748621,-0.5416642,0.27937827,-0.39041752,0.4130888,-0.60989565,-0.5010412,2.1015677,-0.60856104,0.8367523,-1.7520981,0.5517152,0.6495521,1.1164998,0.24068424,-0.22103682,0.30144316,-0.54860646,0.19084767,0.08580202,2.5665474
1.0475407,0.57779586,0.9164971,0.5315784,-0.30643636,0.65985864,-0.90316576,1.8871729,-0.1527058,0.76207703,0.07151118,0.76721996,0.33612084,-1.140069,-0.6428789,-0.9104979,0.1721527,1.6065323,1.5186484,2.455028,-0.71691275,-0.21743399,-0.73519003,0.59754676,0.006533742,-0.3751893,0.32277933,-0.92416096,1.9271944,0.19926906,0.36854056,-0.6860875,1.666112,0.47314984,1.3746681,1.2196965,-2.3606322,-0.36837506,-0.7264139,0.9926907,-0.2226265,0.20185506,-1.3222281,-0.19133876,0.13672686,-1.0139877,0.5144466,0.2887358,-1.5660559,-2.1649911
-1.0852388,0.14058292,-0.090102434,0.046805084,0.28665468,-0.31537664,-0.28787166,-1.7531087,-0.7464237,-0.9334336,0.030719943,-2.0478945,-1.13078,1.6393267,1.443979,1.6496292,-0.52100563,-1.5825292,-1.3475848,-0.6332562,0.82517517,0.7841488,1.4299116,0.50299954,-0.65703726,0.06468868,-0.3654556,0.18052721,-1.7179524,-0.7271323,0.14925286,0.7231794,-0.99230933,-0.6623057,-0.08797276,0.23788536,1.0033473,1.4232924,-0.26412636,-0.26346892,0.93447727,-0.8500962,0.3195014,0.6857829,-0.25404704,-0.016688108,-0.35852736,-0.7276,0.97335255,-0.76982784
1.2797344,-0.14853548,-1.1601306,-0.6983831,1.0042038,0.24791855,0.1723114,2.4735398,0.23192978,-0.98975885,0.2549811,3.0316064,1.6213758,-1.7290077,-1.5910331,-0.6753461,0.87797433,1.0609132,-0.09695029,1.4633385,-0.513541,-1.6506912,-1.7307217,-0.40603593,1.2399452,-0.38537768,1.3613019,0.47076797,1.4144076,0.10998833,-1.3346341,1.2298673,0.9079688,0.090055585,1.426895,1.1931776,-0.8543162,-0.4067492,2.2193599,2.1871338,-1.3412325,-0.90564954,-0.8949396,-0.51778066,0.6478689,0.5774641,0.631591,1.448451,0.5846033,0.007145226
-0.38962513,0.069139495,2.1325545,0.1285016,-0.51863873,-0.98790854,0.2641484,-0.80824053,0.73858064,-0.30182904,-1.1103234,-2.614999,1.1588221,1.2421006,1.5695646,-0.26840478,1.0982429,0.22339535,0.71695703,-1.5850658,-0.46624094,-0.2753837,-0.00029432774,1.4403555,-0.7194801,0.97765785,-0.5868058,1.4511397,-1.2912674,-0.7888717,1.3635876,0.06364989,0.07782948,-0.72211087,-1.2148979,-0.4698317,-1.0387086,1.3280029,-1.6397612,-1.9671699,-2.1805913,0.3035236,0.44688615,1.7009748,-0.20626572,0.5195394,-1.0806682,-0.9268965,1.1379116,-0.51537514
0.065033525,-1.118047,-2.6561127,-0.20582983,-0.29051954,0.7646614,1.2063863,-1.5815964,0.40581942,0.40902954,0.830655,0.25197864,-1.2764727,-1.6803477,-2.7135952,-1.115696,-0.4042378,-0.6398622,-0.75274,0.93431973,-0.0877642,0.96042615,0.07147392,-0.057958722,0.7665584,-0.019552171,2.6396155,-2.502548,0.055685043,-0.20486999,-1.729996,-0.9675735,0.6849438,0.5162093,-0.3407427,-1.0156511,0.05253458,-1.4270582,0.8942419,-0.13690281,2.5372632,-1.1309531,-0.6679115,-0.5033835,-0.11534031,-0.28609636,1.1476114,0.95736563,-0.9945413,0.6044016
0.3890714,1.5635248,1.8302132,0.08420085,0.8816643,-0.6671923,-0.322684,2.1082377,0.61007524,0.3850364,-1.2331876,-1.5161986,0.25614083,0.7872169,1.2567593,-0.81018484,-0.7458026,0.5220852,0.104851305,-1.5588701,1.4097921,-1.2888633,-0.2524371,-2.0465264,-0.43881285,-0.389615,-2.0847328,3.8932076,0.24189761,1.6493454,1.4616601,0.0524773,1.9194472,-0.10258514,0.31369984,1.031145,0.23496588,1.2623484,-0.051600993,-1.2926608,0.11014724,0.95696,0.881335,0.60825264,0.6308962,0.66618955,-0.081920385,-0.20713413,0.50750124,-2.1665645
-1.5797613,-1.0440521,-0.6317098,-0.5195501,-0.6824995,0.27523956,-0.11902842,0.19023585,0.6732049,-0.50970346,1.3079666,0.8216464,0.31651646,0.25584382,-0.644643,1.491682,-0.98648703,0.34464097,2.0959508,0.21340466,-1.6499867,0.72568905,0.8754099,1.5105093,0.16972145,0.027408123,1.7275722,-4.154113,-0.29913196,-1.2556946,-1.1604186,1.4589756,-1.4304061,0.48247164,-0.37788904,0.2743715,-0.26429844,-0.85013855,0.8797387,0.49953687,-1.1316584,-0.5626992,-1.0338016,-1.3222649,-1.196664,-1.4072244,0.16254994,0.748647,-0.6544278,2.7139916
-0.48687804,-0.20922595,0.8524195,2.1224031,1.4545982,-1.1017096,-0.34464705,-1.1433755,0.18356681,1.3874989,-1.5572412,0.10379797,0.19304973,-0.30364957,1.1038377,-0.15662158,0.55225915,1.2505903,-1.4012167,0.7926548,1.7864298,-0.31688857,-1.3212457,-0.6907097,-0.21077558,-0.42505297,-0.090762496,2.3855734,-0.5071783,0.48232853,-0.2107048,-1.5840954,-1.661026,-0.15012106,1.485647,0.39435607,0.3503664,0.39094937,-0.76040137,-0.4214409,0.6816541,1.1829747,0.12216812,1.792114,0.74163043,1.7287614,0.6149209,0.016005278,-0.34730303,-0.73861027
-0.16635576,1.3797951,0.03101039,-2.5925074,-2.0924816,-0.746652,-0.33168542,0.23246753,0.8102179,-0.015978336,0.72690785,0.6637707,-0.78996927,-0.5849624,-0.15700209,0.012378886,-0.28401944,-1.7774191,1.605021,-1.3681409,-2.3918314,1.0057566,1.7295964,-0.55914736,-0.53333825,-0.06910208,1.5722655,-0.67788136,-0.36628526,0.10355899,0.3114446,0.6659389,0.23413432,-0.3411699,0.19829977,-1.0715985,-1.289655,-1.4979286,0.32459772,1.8024364,0.20417571,-1.5881889,-0.5292136,-0.59516907,0.6660648,0.16216004,0.6261953,0.13592921,-0.17068925,1.1446949
-0.5482598,-1.5725814,0.18864913,1.8284695,0.6108204,0.5394697,0.15213409,0.43790936,0.89069605,-0.6445127,-0.5220614,-0.22687194,2.3072813,0.33738863,-0.32866222,0.68339473,0.77878684,-0.44174397,-0.5412822,-0.63415146,1.3668244,0.5923688,-1.5576379,0.9896884,1.2853498,0.9439334,0.21806335,0.318708,0.49263334,0.41929254,1.5206333,0.97862947,-0.9721895,0.4265227,0.6128477,1.4781013,0.6686754,1.0259738,0.064596295,-0.5859463,-1.8286644,0.5834126,-0.053337038,-2.2917368,0.54872936,-0.2585924,-0.10561347,-2.1993265,0.519171,-1.8150434
0.075906426,-0.4377718,1.2745165,-0.9416465,-0.074231625,-0.49513116,0.34528658,1.1952779,0.007745445,2.1208158,1.6777453,0.28392944,-0.3190949,-0.4335184,0.08802371,-0.7120923,-0.91694134,0.33773994,0.8987162,-0.060700834,-0.26102793,-0.18049419,2.0596006,-0.58054,0.38600922,-0.45991406,0.73803383,-2.0391054,-1.0852883,1.436219,-0.3028953,0.03792864,1.5059953,-1.017443,-0.66001636,-0.9485292,-0.2805095,-2.2219625,0.8885433,0.023635149,1.2022264,-0.8167203,0.2661724,0.7238469,0.63309556,0.063656256,1.3564765,2.5698652,-1.4891446,1.61458
-1.6633437,0.18290019,-1.7723294,1.4356455,-0.63580245,1.4863894,0.9481523,-2.537388,0.020122724,-2.4198918,-0.60295784,0.11647031,0.2524109,0.18085696,-0.8348846,-0.89781857,0.5222454,-0.27644402,-0.023316443,-0.4546021,0.98864496,-0.31142214,-0.20864391,0.73695326,-0.2839145,1.4902136,-0.06195444,1.7288463,0.10287547,-1.5237591,1.6426029,-0.56086504,-1.8266952,0.79011226,2.1739216,0.33441895,-1.1758983,2.3839664,0.477108,0.120621845,-0.76246285,0.16010296,-1.5225567,0.28463,1.7523382,-0.115886435,-1.9774933,-0.595394,1.139467,-0.29468942
2.5462847,0.84282476,0.25731766,-0.9494752,-0.64261657,-0.93943584,-1.1807473,3.0886092,0.01373275,1.594139,0.23285905,1.0607406,1.3980117,-0.47112712,1.0122308,-0.15157896,1.3700274,1.0999869,0.4724843,1.2914491,-1.1069453,-1.2537453,-0.74067765,-1.4878064,0.107992426,-1.388037,0.7517061,-1.114815,-1.0620096,1.0959793,-0.9196697,-0.032431543,0.5884851,-0.69109875,-0.58349466,0.01811412,-0.066346645,-1.8629501,-2.499995,-0.17711702,0.9411974,0.010082006,1.1375041,0.045174837,-0.7284701,-0.14675254,0.985315,0.08005422,-0.13889694,-1.1060506
0.6346681,-1.2769521,-0.29017866,-0.47640407,1.3218983,-0.72855866,2.1492386,-2.1640465,0.4808905,-2.3736906,0.4775253,-0.15189981,-0.42518002,0.01921001,-1.2137277,0.3198583,-2.391518,0.936509,0.886029,-1.0699435,0.855452,-0.33760166,1.1860658,1.7131528,1.0144324,0.6732787,-0.76021534,1.4166912,1.0732063,-2.018907,2.1637905,-1.1063709,-0.019221485,-0.17428458,0.3470161,0.6748785,1.4248092,0.8807948,0.66015255,-0.5812277,-0.6081022,0.20041332,-0.5986823,-1.0390654,0.58569473,-0.6017747,-0.90010923,0.45832863,0.33158517,1.1894778
-0.5565845,1.3892468,0.36884832,0.012000889,-1.2027411,0.48913905,-2.902196,1.146306,-1.4280021,1.2286035,-0.9887282,-0.6064299,0.421823,2.0253685,0.37959343,-1.6452518,2.4380362,0.77053785,1.104768,0.97014844,-1.7113237,-0.19407451,-0.7545471,-0.29433966,0.07936901,0.17500174,1.3572991,-0.7234762,-1.6299374,1.5989783,-2.2273378,0.3874746,0.3860279,0.9978403,-0.045385003,0.61187965,-0.6342846,0.4263355,-0.52246445,1.1357348,0.2243124,1.2430582,1.2980511,1.3323227,-0.96588814,0.39738253,1.0668665,-0.8440902,-0.8940781,-0.42070603
0.7299042,-0.6862541,0.640487,0.8386504,1.1722486,0.5257065,1.2305703,0.47646594,0.8735343,-1.4026631,1.2128108,0.26985717,-1.4040217,-1.1875286,-0.08388537,0.89145017,-1.7263451,-0.97699547,-1.1304832,-1.1299124,2.3216798,1.972202,0.26978672,0.5545777,-0.7430156,1.5782093,-1.1991448,0.21024352,0.80743885,0.14418161,2.4162102,-0.6570814,0.05064273,0.59383494,0.1651868,-0.6999021,0.4052856,-0.23441839,1.2260779,0.6847974,-0.1247469,-1.1665196,-1.2612362,-0.50601834,-0.1785565,-1.1870048,0.16312218,1.7295343,-0.19967425,0.68323445
-0.12775415,0.29478514,-1.9855068,-0.0985558,-0.264776,0.9126879,0.22684133,0.2799231,-0.6516916,0.13624585,-1.8804206,-0.17335838,0.43100315,1.7370065,-0.40440696,0.21233696,0.74390984,-0.047127247,1.0872734,0.9253856,-0.11446953,-1.3194005,-0.3311306,0.888106,0.8812041,-1.8226161,-0.6854305,0.29520744,-1.2689856,-1.6823674,-2.152948,0.20414925,-1.0413002,-0.458795,0.07150075,1.0524008,1.4906287,-0.6781251,-1.2599319,0.20016485,-0.74968,-0.62281716,1.4934602,0.0011695921,0.35289687,0.78981376,-1.3936794,-2.0551295,2.104761,-0.9355578
1.218904,-0.42089647,1.0283904,0.56346273,0.08464864,-0.16055232,1.5214627,1.1929966,0.72557503,0.0008274764,0.16248727,0.73399836,-0.8835006,-1.4196668,0.4669192,-0.0029306412,-0.960555,-0.709432,-0.22489929,0.78926563,-0.2284055,0.61477715,-0.14255756,-1.1418099,0.48977923,0.7177614,0.54669565,0.58668184,0.7353862,2.741592,0.19469535,-0.2867996,-0.4721079,1.2963247,0.6632875,-1.5141611,-0.9143484,-0.51434237,0.16855717,-0.72274923,-0.535904,1.2819592,-0.1207217,0.7568111,1.1807839,-1.7990565,0.9367473,0.5848576,-0.5199568,0.4887653
-1.6538422,-0.40780765,-2.498259,0.3254338,0.20202398,-1.2225101,-1.1027107,-1.3189533,0.03591466,-0.6555289,-0.5933428,-0.10659921,-0.19399881,0.20573902,-0.7496954,0.432222,0.7541771,-0.42416465,-0.21444887,1.3517046,-0.35474503,-1.0396566,0.36810467,0.7964073,-0.114602745,-2.925678,-0.6703841,-0.57424635,-0.03917271,-1.0598041,-0.42701483,0.45364386,-1.6156194,-0.9505313,-0.49223912,0.5382566,0.8264595,1.1296521,0.047080472,0.87256074,-1.1658103,0.06332743,0.5441314,-0.45853844,-1.0770504,1.1256127,-0.4312356,-0.6774081,1.4730184,-0.030752897
